name,rate,rnk
University of Washington-Bothell Campus,0.660657762,460.0
University of Washington-Tacoma Campus,0.464838838,1200.0
ITT Technical Institute-Torrance,0.304543655,1900.0
Center for Advanced Legal Studies,0.562535714,787.0
Northwest Indian College,0.139551163,2266.0
University of Phoenix-Utah Campus,0.238439502,2090.0
Baker College of Port Huron,0.223835821,2120.0
Westwood College-Denver South,0.402439024,1473.0
ITT Technical Institute-San Bernardino,0.361382426,1650.0
University of Phoenix-Puerto Rico Campus,0.214521451,2138.0
Beacon College,0.8611,87.0
Rabbi Jacob Joseph School,0.129025806,2288.0
Everglades University,0.597835943,641.0
Herzing University-Winter Park,0.5476,858.0
Everest University-South Orlando,0.313686324,1853.0
Watkins College of Art Design & Film,0.3106,1872.0
Bristol University,0.951239024,13.0
Mt Sierra College,0.302755963,1906.0
Southern California Institute of Technology,0.659753282,461.0
Soka University of America,0.876331183,75.0
World Mission University,0.828571429,124.0
Colorado Technical University-Sioux Falls,0.285737267,1963.0
Southwest University of Visual Arts-Albuquerque,0.790901818,187.0
Baker College of Auburn Hills,0.09814486,2334.0
Baker College of Clinton Township,0.117895003,2307.0
Schiller International University,0.392867857,1514.0
Baker College of Cadillac,0.12853494,2289.0
Columbia Centro Universitario-Yauco,0.276990141,1984.0
Yeshivas Novominsk,0.031918085,2365.0
Rabbinical College of Ohr Shimon Yisroel,0.394340845,1502.0
University of Phoenix-Southern Arizona Campus,0.232549225,2102.0
University of Phoenix-Colorado Campus,0.154886452,2244.0
University of Phoenix-Albuquerque Campus,0.245852602,2068.0
University of Phoenix-Bay Area Campus,0.135344954,2273.0
University of Phoenix-Southern California Campus,0.159209737,2234.0
Westwood College-Dupage,0.43002,1333.0
Daymar College-Louisville,0.308639506,1887.0
City College-Gainesville,0.355555556,1674.5
Arizona State University-West,0.5519,835.0
ITT Technical Institute-Jacksonville,0.292685366,1942.0
Minnesota School of Business-Brooklyn Center,0.298671429,1918.0
ITT Technical Institute-Omaha,0.379812403,1570.0
Brown Mackie College-Fort Wayne,0.36634396,1630.0
Florida National University-Main Campus,0.54355,878.0
ITT Technical Institute-Fort Lauderdale,0.390357219,1530.0
South Texas College,0.178058599,2196.0
California State University-Monterey Bay,0.376580929,1588.0
Sanford-Brown College-St Peters,0.557331236,813.0
Colorado Technical University-Kansas City,0.255466423,2042.0
The Art Institute of California-Argosy University Hollywood,0.23863125,2089.0
Remington College-Memphis Campus,0.5646,778.0
College of Menominee Nation,0.123038462,2299.0
ITT Technical Institute-Little Rock,0.218323944,2130.0
ITT Technical Institute-Oxnard,0.471134615,1168.0
ITT Technical Institute-Louisville,0.220225,2126.0
ITT Technical Institute-Greenville,0.363645455,1642.0
ITT Technical Institute-Cordova,0.275712346,1989.0
Baker College of Jackson,0.165546032,2221.0
ITT Technical Institute-Everett,0.314306429,1847.0
ITT Technical Institute-Bessemer,0.311173427,1867.0
ITT Technical Institute-Orland Park,0.32314878,1811.0
Baker College Center for Graduate Studies,0.295476136,1931.0
Johnson & Wales University-North Miami,0.437258247,1310.0
University of Phoenix-Las Vegas Campus,0.224009148,2119.0
College of Business and Technology-Kendall,0.721161538,308.0
Messenger College,0.444444444,1275.0
New York College of Health Professions,0.63336,543.0
University of Phoenix-Sacramento Valley Campus,0.172134711,2206.0
Everest University-Melbourne,0.333320657,1778.0
University of Phoenix-Hawaii Campus,0.240761111,2084.0
Virginia College-Birmingham,0.620479507,576.0
Virginia College-Huntsville,0.74499,268.0
Yeshiva D'monsey Rabbinical College,0.083333333,2344.0
Arizona State University-Polytechnic,0.5505,842.0
University of Phoenix-Louisiana Campus,0.168811503,2216.0
University of Phoenix-Detroit Campus,0.116838012,2309.0
Living Arts College,0.765411111,229.0
Pacific College,0.709870423,330.0
Embry-Riddle Aeronautical University-Worldwide,0.5,1035.5
ITT Technical Institute-Webster,0.419382796,1389.0
The Illinois Institute of Art-Schaumburg,0.439868915,1297.0
The Art Institute of Phoenix,0.393764375,1509.0
ITT Technical Institute-Henderson,0.373656842,1605.0
Colorado Technical University-Greenwood Village,0.141149412,2261.0
Strayer University-Maryland,0.41306087,1419.0
ITT Technical Institute-Miami,0.298624306,1920.0
ITT Technical Institute-Norwood,0.272738788,1997.0
ITT Technical Institute-Strongsville,0.523834921,946.0
The Creative Center,0.791681944,184.0
New Hampshire Institute of Art,0.788375132,189.0
Yeshiva of the Telshe Alumni,0.040036,2361.0
University of Phoenix-Western Washington Campus,0.1961,2171.0
University of Phoenix-Central Florida Campus,0.206626568,2154.0
University of Phoenix-Oregon Campus,0.185628664,2185.0
Platt College-Ontario,0.549365132,845.0
The Art Institute of California-Argosy University Los Angeles,0.291623859,1946.0
American University of Health Sciences,0.874998958,77.0
Western Governors University,0.256290452,2038.0
Santa Barbara Business College-Ventura,0.657129524,470.0
Herzing University-Kenner,0.328564286,1795.0
Florida Gulf Coast University,0.446422037,1268.0
ITT Technical Institute-Richardson,0.272713131,1998.0
Michigan Jewish Institute,0.434771739,1319.0
City College-Miami,0.376791304,1585.0
ITT Technical Institute-Arnold,0.333335385,1775.0
ITT Technical Institute-Oak Brook,0.455543333,1231.0
University of Phoenix-South Florida Campus,0.172441935,2204.0
University of Phoenix-North Florida Campus,0.193432099,2175.0
University of Phoenix-West Florida Campus,0.158744444,2236.0
University of Phoenix-Maryland Campus,0.112684507,2318.0
University of Phoenix-Oklahoma City Campus,0.161986916,2229.0
University of Phoenix-Tulsa Campus,0.138156579,2267.0
Vatterott College-Sunset Hills,0.637344759,525.0
Los Angeles Film School,0.733365679,290.0
National American University-Bloomington,0.181801515,2193.0
International Baptist College and Seminary,0.499997826,1037.0
Professional Training Centers,0.797328872,175.0
University of Connecticut-Tri-Campus,0.507242692,1009.0
University of Connecticut-Avery Point,0.478116505,1136.0
University of Connecticut-Stamford,0.57683199,724.0
ITT Technical Institute-Saint Rose,0.321822414,1820.0
ITT Technical Institute-Richmond,0.313792021,1852.0
ITT Technical Institute-Lathrop,0.459,1221.0
Westwood College-Anaheim,0.488014671,1091.0
Stevens-Henager College-Murray,0.556025806,820.0
Brookline College-Tucson,0.528850883,922.0
University of Phoenix-Southern Colorado Campus,0.111077778,2320.0
University of Phoenix-West Michigan Campus,0.14996,2252.0
Stratford University,0.13336,2277.0
American InterContinental University-Atlanta,0.226946711,2111.0
American InterContinental University-South Florida,0.207977434,2149.0
University of Phoenix-Philadelphia Campus,0.084625825,2343.0
University of Phoenix-Pittsburgh Campus,0.101329054,2330.0
Everest University-Jacksonville,0.402398478,1474.0
ITT Technical Institute-Wilmington,0.397681287,1486.0
University of Phoenix-St Louis Campus,0.07640828,2348.0
Johnson & Wales University-Denver,0.543782095,876.0
University of Phoenix-Cleveland Campus,0.135608475,2272.0
Crossroads Bible College,0.6111,598.0
King's University,0.12763617,2291.0
Pacific Islands University,0.594215942,655.0
Acupuncture and Massage College,0.6104,600.0
Westwood College-River Oaks,0.452418095,1246.0
Everest College-Ontario Metro,0.489079419,1082.0
The Art Institute of Washington,0.249963636,2059.0
University of Phoenix-Boston Campus,0.05513622,2356.0
University of Phoenix-Dallas Campus,0.18432,2189.0
University of Phoenix-Houston Campus,0.185397253,2186.0
University of Phoenix-Milwaukee Campus,0.130815888,2284.0
University of Phoenix-Idaho Campus,0.170210638,2211.5
Westwood College-Inland Empire,0.355382353,1677.0
Atenas College,0.799369486,171.0
National American University-Brooklyn Center,0.121218182,2302.0
International Academy of Design and Technology-Orlando,0.306701296,1893.0
Apex School of Theology,0.918918919,41.0
Universidad Pentecostal Mizpa,0.25,2057.0
Nevada State College,0.149810703,2253.0
California State University-Channel Islands,0.51349501,981.0
ITT Technical Institute-Springfield,0.361564407,1649.0
ITT Technical Institute-Chantilly,0.336397273,1763.0
The Art Institute of California-Argosy University Orange County,0.364837051,1640.0
Franklin W Olin College of Engineering,0.961559615,6.0
University of Phoenix-Kansas City Campus,0.161274194,2230.0
University of Phoenix-Atlanta Campus,0.145634449,2258.0
University of Phoenix-Chicago Campus,0.132883784,2279.0
University of Phoenix-Nashville Campus,0.13239,2280.0
University of Phoenix-Northern Virginia Campus,0.119071429,2306.0
ITT Technical Institute-Canton,0.371167485,1614.0
Pennsylvania College of Health Sciences,0.699104425,349.0
Minnesota School of Business-Plymouth,0.491540678,1071.0
National American University-Overland Park,0.105260526,2329.0
University of Antelope Valley,0.484925435,1108.0
Faith Evangelical College & Seminary,0.815794737,144.0
West Coast University-Los Angeles,0.8542,98.0
DigiPen Institute of Technology,0.558092351,808.0
University of Phoenix-Charlotte Campus,0.154746429,2245.0
ITT Technical Institute-Duluth,0.267244828,2011.0
ITT Technical Institute-Hilliard,0.273114352,1996.0
University of Phoenix-Indianapolis Campus,0.1199816,2305.0
Dewey University-Hato Rey,0.796349818,177.0
Westwood College-Chicago Loop,0.317343911,1834.0
Strayer University-Pennsylvania,0.310362069,1873.0
University of Phoenix-Columbus Georgia Campus,0.170645051,2209.0
University of Phoenix-Memphis Campus,0.167308922,2218.0
University of Phoenix-Little Rock Campus,0.166652288,2219.0
National University College-Rio Grande,0.218518766,2129.0
Brookline College-Albuquerque,0.394195768,1504.0
Colorado Technical University-Online,0.18047479,2194.0
Baker College of Allen Park,0.112382482,2319.0
Daymar Institute-Murfreesboro,0.696737419,356.0
Baptist University of the Americas,0.333316667,1779.0
Beis Medrash Heichal Dovid,0.180345902,2195.0
Dade Medical College-Miami,0.7164,314.0
Jones International University,0.183673469,2192.0
The Art Institute of Tucson,0.35715,1667.0
American InterContinental University-Online,0.314151921,1850.0
Westwood College-Atlanta Midtown,0.243114679,2076.0
ITT Technical Institute-Eden Prairie,0.326330526,1799.0
International Academy of Design and Technology-Troy,0.197956853,2168.0
American InterContinental University-Houston,0.225599248,2114.0
University of California-Merced,0.572387218,740.0
Platt College-North OKC,0.596461267,643.0
Westwood College-Northlake,0.356154795,1672.0
University of Phoenix-Jersey City Campus,0.09430283,2337.0
University of Phoenix-Minneapolis St Paul Campus,0.119994,2304.0
University of Phoenix-Louisville Campus,0.125,2296.0
Everest University-Orange Park,0.449408313,1257.0
Neumont University,0.524397561,942.0
Johnson & Wales University-Charlotte,0.570106548,750.0
University of Phoenix-Central Valley Campus,0.189963319,2179.0
Minnesota School of Business-Waite Park,0.485565021,1103.0
Minnesota School of Business-Shakopee,0.474724242,1150.0
Ave Maria University,0.608269124,607.0
Ecclesia College,0.250007692,2055.0
Stanbridge College,0.761927679,231.0
Uta Mesivta of Kiryas Joel,0.60112886,632.0
Harrisburg University of Science and Technology,0.30004,1913.0
The Art Institute of Ohio-Cincinnati,0.311231633,1866.0
Stevens-Henager College-Logan,0.318400897,1831.0
University of Phoenix-Des Moines Campus,0.115396154,2311.0
University of Phoenix-San Antonio Campus,0.164357534,2224.0
University of Phoenix-Austin Campus,0.107843137,2325.0
University of Phoenix-Richmond-Virginia Beach Campus,0.0294,2367.0
University of Phoenix-Raleigh Campus,0.1228,2300.0
International Academy of Design and Technology-Henderson,0.257798438,2032.0
International Academy of Design and Technology-Seattle,0.26898,2003.0
International Academy of Design and Technology-Nashville,0.364991971,1638.0
ITT Technical Institute-Kansas City,0.440442487,1295.0
ITT Technical Institute-Kennesaw,0.262633333,2019.5
ITT Technical Institute-Owings Mills,0.343129412,1737.0
ITT Technical Institute-Warrensville Heights,0.229342202,2106.0
Westwood College-Arlington Ballston,0.390803448,1524.0
Everest College-Mesa,0.600319005,636.0
AmeriTech College-Draper,0.7727,218.0
Brown Mackie College-Miami,0.387082488,1542.0
Fortis College-Largo,0.4688,1182.0
Eagle Gate College-Layton,0.465328713,1197.0
Expression College for Digital Arts,0.485641379,1102.0
Daymar College-Bellevue,0.36504127,1637.0
University of Phoenix-Savannah Campus,0.120175194,2303.0
University of Phoenix-Northern Nevada Campus,0.164927835,2223.0
Minnesota School of Business-Rochester,0.405954455,1455.0
Georgia Gwinnett College,0.2678,2008.0
SUM Bible College and Theological Seminary,0.434776087,1318.0
Careers Unlimited,0.9674,4.0
Shorter University-College of Adult & Professional Programs,0.475695146,1148.0
The Art Institute of Indianapolis,0.231265986,2104.0
ITT Technical Institute-Charlotte South,0.341864103,1744.0
ITT Technical Institute-Clovis,0.369147651,1624.0
ITT Technical Institute-Swartz Creek,0.337965505,1758.0
ITT Technical Institute-Lexington,0.242576923,2078.0
ITT Technical Institute-Maumee,0.224790698,2116.0
ITT Technical Institute-Oklahoma City,0.273522222,1994.0
ITT Technical Institute-Tulsa,0.20589902,2155.0
University of Phoenix-Omaha Campus,0.03336,2364.0
University of Phoenix-Northwest Arkansas Campus,0.173390323,2201.0
University of Phoenix-Columbia Campus,0.112802256,2317.0
The Art Institute of California-Argosy University Inland Empire,0.335904688,1764.0
National American University-Zona Rosa,0.21277234,2143.0
Westwood College-Annandale,0.452049315,1249.0
College America-Colorado Springs,0.52822973,926.0
College America-Fort Collins,0.296324603,1928.0
University of Phoenix-Fairfield County Campus,0.126752113,2292.0
University of South Florida-St Petersburg,0.373480924,1606.0
Arizona State University-Downtown Phoenix,0.4732,1161.0
The Art Institute of Tennessee-Nashville,0.373730303,1603.0
American Public University System,0.314311429,1846.0
Bais Medrash Toras Chesed,0.129633333,2286.0
Visible Music College,0.527766667,930.0
South University-Tampa,0.031275,2366.0
The Art Institute of Charleston,0.3077,1890.0
ITT Technical Institute-St Petersburg,0.3529,1684.0
ITT Technical Institute-Baton Rouge,0.1,2331.5
ITT Technical Institute-Columbia,0.1552,2243.0
International Academy of Design and Technology-Sacramento,0.1707,2208.0
University of Phoenix-Birmingham Campus,0.1081,2324.0
International Academy of Design and Technology-San Antonio,0.2,2163.5
University of Phoenix-Augusta Campus,0.184604132,2188.0
University of Phoenix-Chattanooga Campus,0.106389362,2326.0
Columbia Southern University,0.430061189,1332.0
Trident University International,0.571448872,744.0
Digital Media Arts College,0.415574675,1407.0
Yeshiva Toras Chaim,0.025298734,2369.0
Talmudical Seminary of Bobov,0.352961765,1683.0
The Art Institute of Pittsburgh-Online Division,0.114311429,2316.0
College America-Cheyenne,0.473342012,1160.0
Centro de Estudios Multidisciplinarios-Bayamon,0.588048315,680.0
Bryant & Stratton College-Wauwatosa,0.217961538,2131.0
Minnesota School of Business-Blaine,0.3966,1489.0
The Kingâ??s College,0.590136066,670.0
Yeshiva of Machzikai Hadas,0.578121875,721.0
Providence Christian College,0.628574286,557.0
International Academy of Design and Technology-Online,0.1165,2310.0
Argosy University-Phoenix Online Division,0.2388,2087.0
Angeles College,0.8382,118.0
New Hope Christian College-Honolulu,0.220349153,2125.0
Unitek College,0.790922042,186.0
Strayer University-Global Region,0.13114918,2282.0
Stevens-Henager College-Boise,0.45519776,1232.0
National Paralegal College,0.52224,953.0
Carolina College of Biblical Studies,0.3542,1679.0
New York Film Academy,0.8022,165.0
Grace College of Divinity,0.200014286,2161.0
Mesivta Keser Torah,0.170210638,2211.5
John Paul the Great Catholic University,0.557730769,809.0
Independence University,0.4412,1290.0
College America-Phoenix,0.554005634,826.0
South Universityâ??Savannah Online,0.098606615,2333.0
Brown College-Brooklyn Center,0.381469072,1563.0
Be'er Yaakov Talmudic Seminary,0.935487097,23.0
Bryant & Stratton College-Online,0.214272857,2139.0
Georgia Regents University,0.2935,1941.0
Middle Georgia State College,0.1343,2276.0
Virginia Baptist College,0.1,2331.5
DeVry College of New York,0.2155,2136.0
DeVry University-Arizona,0.2675,2009.0
DeVry University-California,0.3367,1761.0
DeVry University-Colorado,0.3654,1635.0
DeVry University-Florida,0.3799,1569.0
DeVry University-Georgia,0.2968,1926.0
DeVry University-Illinois,0.2939,1940.0
DeVry University-Missouri,0.2877,1956.0
DeVry University-New Jersey,0.3979,1484.0
DeVry University-Ohio,0.3933,1512.0
DeVry University-Pennsylvania,0.237,2091.0
DeVry University-Texas,0.2919,1943.0
DeVry University-Virginia,0.2247,2117.0
DeVry University-Washington,0.2903,1949.0
University of North Georgia,0.2597,2028.0
South Georgia State College,0.1497,2254.0
